1795	['acm_hotel_en', 'acm_obj_part', 'city', 'contacts_phone']	0.002%	best seasons hotel москва номер телефона	2
1796	['acm_hotel', 'amn_internet']	0.002%	тамра бич ресор отель в шарма-шейх аналогичные отели с интернетом	1
1797	['acm_gost', 'city', 'photo', 'poi_park']	0.002%	гостиница парк ин в казани фото	1
1798	['acm_gost', 'acm_hotel', 'city', 'date_year', 'price']	0.002%	отели олимпийской деревни сочи, цены 2015 в гостиницы	1
1799	['acm_hotel', 'date_year', 'price']	0.002%	цены на отели домбая 2016	1
1800	['poi_metro_station', 'reviews']	0.002%	бархатные сезоны чистые пруды отзывы	2
1801	['acm_hotel', 'city', 'island', 'price_cheap']	0.002%	дешевые отели санкт-петербурга на васильевском острове	1
1802	['acm_gost', 'geo_oblast', 'photo']	0.002%	агат гостиница ульяновск фото	1
1803	['acm_gost', 'action_show']	0.002%	показать гостиницы премиум класса	1
1804	['city', 'geo_oblast', 'price', 'stars_3']	0.002%	вылет из красноярска пхукет bauman casa 3* цены	1
1805	[' amn_aquapark', 'city', 'price']	0.002%	джунгли аквапарк хургада цены	1
1806	['acm_gost', 'acm_hotel', 'city', 'rating']	0.002%	гостиницы и отели москвы и подмосковья список	1
1807	['city', 'poi_metro_station', 'trip']	0.002%	поездки в иваново из орехово-зуево	1
1808	['acm_acm', 'acm_hostel', 'city']	0.002%	бесплатное проживания хостел одесса	1
1809	['acm_gost', 'city', 'how_far']	0.002%	сколько ехать от аропорта казани до гостиницы консорд	2
1810	[' amn_aquapark', 'geo_oblast']	0.002%	огни мурманска аквапарк	1
1811	['acm_hotel', 'amn_parking', 'space_near']	0.002%	парковка около отеля best corner	2
1812	['acm_hotel', 'city', 'poi_metro', 'poi_metro_station_spb']	0.002%	отель вблизи с метро новочеркасская санкт-петербург	1
1813	['contacts_site', 'geo_oblast', 'tour']	0.002%	анекс тур поиск тура из красноярска официальный сайт	1
1814	['action_stay', 'geo_oblast']	0.002%	остановиться на сутки в мурманске	1
1815	['action_perceive', 'date_year']	0.002%	смотреть фильм сюрприз 2015	1
1816	['acm_hotel', 'geo_oblast', 'poi_metro']	0.002%	апельсин отель, метро тульская	1
1817	['acm_gost', 'city', 'poi_centre', 'price', 'price_cheap']	0.002%	гостиницы москвы цены за сутки дешево центр	1
1818	['date_month', 'hot']	0.002%	горящие туры на ноябрь в патаи	1
1819	['country', 'date_month', 'date_year', 'price', 'tour']	0.002%	цены на путевки в египет в ноябре 2015 пегас из вогограда	1
1820	['acm_minigost', 'action_buy', 'peninsula', 'poi_sea', 'price_cheap']	0.002%	купить минигостиницу в крыму на берегу моря недорого	2
1821	['city', 'photo', 'poi_park']	0.002%	парк ин питер прибалтийская фото	1
1822	['acm_gost', 'city', 'geo_oblast', 'poi_avenue']	0.002%	гостиница цска москва ленинградский проспект	1
1823	['amn_amn', 'city']	0.002%	мини отельс удобствами киев	1
1824	['acm_hotel', 'poi_centre', 'stars_3']	0.002%	отели 3* в центре бдапешта	1
1825	['acm_hotel', 'amn_all_inclusive', 'peninsula', 'wh_where']	0.002%	лучшие отели крыма для отдыха с детьми где все включено	2
1826	['acm_ghouse', 'poi_metro_station_spb']	0.002%	гостевой дом лесная сказка архыз	1
1827	['acm_hotel', 'city', 'contacts_site', 'date_year']	0.002%	отель малибу симферополь 2015 официальный сайт	1
1828	['acm_gost', 'date_month', 'date_year', 'poi_centre', 'price']	0.002%	гостинницы в севостополе в центре цены октябрь 2015	2
1829	['city', 'tour', 'wh_where_direction']	0.002%	ко куд ,ко чанг путевки	1
1830	['acm_hotel', 'arrangement', 'city']	0.002%	экскурсии из бон отель в минске	1
1831	['acm_hotel_popular', 'acm_obj', 'city']	0.002%	гостиничные комплексы сочи контакты парус	1
1832	['acm_hotel', 'acm_obj_part', 'price_cheap']	0.002%	номер в отеле дешево в ростове-на-дону	1
1833	['acm_hotel_en', 'acm_hotel_popular_en', 'geo_oblast']	0.002%	xperia grand bali hotel 4 аланья	2
1834	['acm_hotel', 'action2book', 'poi_centre']	0.002%	бронь отелей в момкве центр	2
1835	['action_reach', 'city', 'geo_oblast']	0.002%	доехать из домодедово до ленинградского	1
1836	['acm_hotel', 'city', 'poi_metro', 'poi_metro_station']	0.002%	отель сан марко дейра из аэропорта на метро	1
1837	['acm_hotel_en', 'acm_hotel_popular_en', 'country', 'reviews']	0.002%	alana nha trang beach hotel вьетнам отзывы	1
1838	['acm_hotel', 'action2book', 'city', 'price']	0.002%	забронировать отель дубай флора гранд отель цена	1
1839	['acm_apart', 'wh_how']	0.002%	как найти апартаменты в карловых варахь	2
1840	['acm_gost', 'wh_where']	0.002%	гостиницы где можно курить	1
1841	['action_buy', 'country']	0.002%	купить систему 4 в финляндии	1
1842	['city', 'poi_private_sector', 'rest']	0.002%	отдых п джубга частный сектор	1
1843	['acm_hotel', 'acm_hotel_en', 'country']	0.002%	saigon mui ne hotel отель phan thiet, binh thuan, вьетнам	1
1844	['acm_gost', 'city', 'contacts_site', 'poi_park']	0.002%	гостиница парк инн прибалтийская санкт-петербург официальный сайт	2
1845	['city', 'poi_street_popular', 'reviews']	0.002%	аппартамены luxhouse воронеж улица моисеева 57 отзывы	1
1846	['acm_gost', 'acm_hostel_popular', 'city']	0.002%	санкт петербург гостиницы друзья у эрмитажа	1
1847	['geo_oblast', 'wh_how']	0.002%	будь как дома красноярск	1
1848	['acm_hotel', 'city', 'map', 'stars_5']	0.002%	хургада отели 5 звезд  фортуна отели на карте	1
1849	['acm_gost', 'acm_obj_part', 'city', 'poi_street_popular', 'price']	0.002%	номер посуточно в гостинице рояль в анапе на улице новороссийская цена	1
1850	['acm_hotel_en', 'city', 'city_city']	0.002%	город лутраки mantas hotel	1
1851	['city', 'how_many', 'poi_metro_station']	0.002%	от измайловского проспекда до пулково 2 сколько километров?	1
1852	['date_year', 'rest', 'reviews']	0.002%	отдых в шармель шейхе отзывы 2015	1
1853	['city', 'transport_train', 'trip']	0.002%	поездка в москву сегодня поезд	1
1854	['acm_hotel', 'wh_where_direction']	0.002%	куда можно выйти из отеля now larimar punta cana	1
1855	['city', 'poi_street_popular', 'wh_where']	0.002%	улица боровая 26 в санкт петербурге это где	1
1856	['acm_acm', 'city', 'price']	0.002%	цена на проживание в джубге 2013	1
1857	['acm_gost', 'feature_hourly', 'poi_metro_station']	0.002%	гостиницы с почасовой оплатой на добрынинской	1
1858	['amn_all_inclusive', 'city', 'country', 'date_year', 'hot']	0.002%	горячие путёвки в египет всё включено на двоих 2015 хургада	2
1859	['acm_gost', 'acm_hotel', 'poi_metro']	0.002%	гостиницы и отели всанктпетербурге по станциям метро	1
1860	['acm_gost', 'acm_gost_popular', 'action_reach', 'poi_metro_station', 'wh_how']	0.002%	как добраться от гостиницы турист до измайловского кремля	1
1861	['acm_hotel', 'amn_all_inclusive', 'date_year', 'peninsula', 'poi_sea', 'price', 'stars_5']	0.002%	отели 5 звезд в крыму на берегу моря все включено цены 2015	2
1862	['acm_hotel', 'city', 'poi_park', 'price']	0.002%	отель для двоих владимир загородный парк стоимость	1
1863	['acm_obj', 'country', 'price']	0.002%	санаторий арзни в армении цена	1
1864	['city', 'country', 'space_near']	0.002%	палм бич рынок рядом вьетнам	1
1865	['date_year', 'price', 'rest', 'reviews']	0.002%	отдых в шармель шейхе цены 2015 отзывы	2
1866	['city', 'city_city', 'date_month']	0.002%	моя бабушка родилась григорьева софья ильинична дата рождения 01 августа 1914 г. санкт-петербург	1
1867	['acm_hotel', 'amn_beach', 'city', 'stars_2']	0.002%	юг гоа пляжи отели 2 звезды	1
1868	['city', 'poi_river']	0.002%	река времени суздаль	1
1869	['acm_hotel', 'city', 'geo_oblast', 'geo_rayon', 'poi_metro_station_spb']	0.002%	отель ареал подмосковье московская область ногинский район	2
1870	['city', 'poi_station', 'space_near']	0.002%	адлер жилье возле вокзала	1
1871	['acm_ghouse', 'city', 'photo']	0.002%	гостевой дом чехова судак фото	1
1872	['amn_breakfast', 'city']	0.002%	мемори нячанг завтраки шведский стол	1
1873	['city', 'city_city', 'geo_uts', 'map', 'poi_metro_station_spb', 'poi_street_popular']	0.002%	карта г геленджике пос кабардинка ул спортивная 21	1
1874	['acm_hotel', 'acm_hotels_popular', 'city']	0.002%	отель holiday inn simonovsky москва	1
1875	['acm_apart', 'agregator_booking', 'city']	0.002%	booking.com апартаменты владимир	2
1876	['acm_hotel', 'acm_hotel_popular', 'action_reach', 'wh_how']	0.002%	как проехать из аэрлпорта кольцово к отелю гранд-авеню	1
1877	['acm_ghouse', 'reviews']	0.002%	азаревское отзывы по гостевым домам	1
1878	['acm_gost_popular', 'acm_hotel', 'city', 'map']	0.002%	отели хургады на карте со спутника с названиями	1
1879	['city', 'date_year', 'photo']	0.002%	конгресс в астрахани 2015 фото	1
1880	['acm_hotel', 'amn_all_inclusive', 'city', 'location_line', 'stars_5']	0.002%	лучшие отели хургады 5 звезды всё включено первая линия	2
1881	['acm_gost', 'acm_obj_part', 'price_cheap']	0.002%	недорогие гостиницы с номером тел. в саратове	1
1882	['acm_gost', 'acm_gost_popular', 'city_city']	0.002%	гостиница турист г. костаная	1
1883	['city', 'date_year', 'transport_train']	0.002%	поезд новороссийск москва расписание 2015	1
1884	['acm_gost', 'map', 'poi_metro']	0.002%	поиск гостиниц по карте метро	1
1885	['city', 'poi_avenue', 'price', 'tickets', 'transport_train']	0.002%	билеты на поезд москва-санкт-петербург невский экспресс стоимость	1
1886	['island', 'price', 'tour']	0.002%	остров баунти путевки и цены	1
1887	['feature_hourly']	0.002%	оьель с почасовой оплаты в зао	1
1888	['poi_avenue', 'poi_station']	0.002%	из ладожского вокзала до проспекта вознесенского	1
1889	['city', 'rating']	0.002%	рейтинг глстинниц калининград	1
1890	['acm_gost', 'city', 'city_city', 'poi_metro', 'poi_metro_station']	0.002%	гостиницы в г. москва вблизи метро щелковское	1
1891	['city', 'country', 'date_month', 'date_year', 'price', 'price_cheap', 'tour']	0.002%	турция погода в октябре 2015 туры горящие анталья ценами низким дешево	2
1892	['action2book', 'city', 'price']	0.002%	аренда машины в нячанге цена	1
1893	['acm_gost', 'acm_hostel', 'space_near']	0.002%	гостиницы и хостелы рядом с лужниками	1
1894	['action_see', 'country', 'wh_what']	0.002%	что посмотреть в  белмар сша.	1
1895	['acm_gost', 'acm_hostel', 'acm_hostel_popular']	0.002%	лайк хостел - гостиница в ростове-на-дону	2
1896	['acm_hotel', 'city', 'contacts_site', 'photo']	0.002%	отель богородск фото адлер официальный сайт	1
1897	['tickets']	0.002%	икутск масква жд билет	1
1898	['acm_gost', 'city', 'city_en', 'contacts_site']	0.002%	гостиница novotel moscow city москва официальный сайт	2
1899	['city', 'poi_avenue', 'price']	0.002%	сауны на проспекте анапа цены	1
1900	['acm_hotel', 'amn_all_inclusive', 'peninsula']	0.002%	отели в крыму все включено для отдыха с детьми	1
1901	['acm_gost', 'acm_hostel', 'city', 'poi_centre']	0.002%	мини-гостиницы и хостелы центра казани	2
1902	['acm_obj', 'city', 'island']	0.002%	светлана санаторий москва лосиный остров	2
1903	['action_stay', 'city', 'price_cheap', 'wh_where']	0.002%	где остановиться в казани недорого на машине	2
1904	['acm_hotel', 'geo_oblast', 'poi_centre']	0.002%	хабаровск центр отель на ночь	1
1905	['country', 'poi_park']	0.002%	парк гадалох в ирландии	1
1906	['acm_hotel_en', 'city_en', 'stars_2']	0.002%	best corner hotel pattaya 2*	1
1907	['acm_apart', 'city', 'city_city', 'contacts_site']	0.002%	горки город апартаменты эсто-садок официальный сайт	2
1908	['acm_hotel', 'action2book', 'city', 'poi_centre', 'space_near']	0.002%	забронировать отель в нижнем новгороде недалеко от исторического центра	1
1909	['geo_uts', 'map']	0.002%	отельпанорама кабардинка на карте	1
1910	['acm_hotel', 'acm_obj_part', 'city', 'city_city', 'price']	0.002%	цена номера в отеле панорама г львов одноместный	1
1911	['action_do', 'wh_how']	0.002%	как делать из спичек картины видео	1
1912	['acm_hotel', 'geo_rayon', 'poi_avenue']	0.002%	проспект яшьлек дом 21 отель в этом районе	2
1913	['city_en', 'resort_en', 'reviews']	0.002%	nubia aqua beach resort hurghada 5 отзывы	1
1914	['city', 'contacts_site', 'date_month', 'geo_uts']	0.002%	вилла августа красная поляна официальный сайт	2
1915	['acm_hotel_en', 'acm_hotel_popular_en', 'contacts_site']	0.002%	grand haber hotel 5 официальный сайт	1
1916	['acm_hotel', 'country', 'poi_park']	0.002%	отели парк инн в россии	1
1917	['acm_gost', 'city_city', 'geo_oblast', 'geo_rayon', 'poi_street_popular']	0.002%	гостиницы г. ульяновск район ул. диспетчерская	1
1918	['acm_hotel_en', 'city', 'city_en']	0.002%	centra avenue hotel pattaya 4 паттайя	1
1919	['acm_hotel', 'acm_hotel_popular', 'lang_rus']	0.002%	песня отель калифорния перевод на русский текст	1
1920	['acm_minihotel', 'date_year']	0.002%	мини отель златоуст дом воейковойсанкт-петербурге 2015	1
1921	['city', 'poi_tc', 'space_near']	0.002%	торговые центры рядом с жемчужиной сочи	1
1922	['acm_gost', 'amn_basin', 'city', 'poi_sea', 'space_near']	0.002%	адлер гостиницы с бассейном рядом с жд и морем	2
1923	['acm_obj', 'date_year', 'holiday']	0.002%	пансионаты подмосковья на новогодние каникулы 2016	1
1924	['city', 'date_month', 'date_year', 'reviews']	0.002%	погода в нячанге в феврале 2015 отзывы	1
1925	['date_year', 'time_season']	0.002%	гостиницылазаревское зимой 2015 2016	1
1926	['action_visit', 'city', 'price', 'wh_where_direction']	0.002%	куда сходить вечером в хургаде цены	1
1927	['acm_hotel', 'acm_hotel_popular', 'country']	0.002%	лучшие отели  золотое кольцо россии	1
1928	['acm_hostel', 'poi_metro_station', 'price_cheap']	0.002%	хостелы на красногвардейской в киеве недорого	1
1929	['acm_gost', 'acm_obj_part', 'geo_oblast', 'price']	0.002%	иркутск гостиница сибирь стоимость номера в сутки	1
1930	['acm_hotel', 'city_city', 'contacts_site']	0.002%	отель  сок юность  город починок  официальный сайт	1
1931	['acm_hotel', 'poi_metro_station_spb', 'poi_sea']	0.002%	отель с видом на балтийское море в лиепае	1
1932	['acm_gost', 'city', 'map', 'poi_metro_station_spb', 'price']	0.002%	брест московское шоссе гостинницы на карте  и цена	2
1933	['city', 'poi_station', 'price', 'transport_train']	0.002%	расписание поездов московский вокзал спб москва цена	1
1934	['city', 'city_city', 'poi_metro']	0.002%	институт нефти и газа им губкина г москва станция метро	1
1935	['acm_minihotel', 'poi_metro', 'poi_metro_station_spb', 'wh_how']	0.002%	как можно найти мини отель поближе метро звёздная	2
1936	['acm_gost', 'city', 'contacts_site', 'photo']	0.002%	гостиница золотой слон оренбург официальный сайт фото	2
1937	['acm_hotel', 'amn_all_inclusive', 'country', 'location_line', 'photo', 'price', 'stars_5']	0.002%	египет шарм отели 5 звезд все включено 1 линия цены фото	2
1938	['acm_gost', 'city', 'contacts_site', 'peninsula']	0.002%	гостиница чайка алушта крым сайт	1
1939	['acm_ghouse', 'poi_street_popular']	0.002%	гостевой дом в даховской на ул. дальняя	1
1940	['acm_hotel', 'city', 'contacts_site', 'poi_park_en']	0.002%	репино cronwell park отель официальный сайт	1
1941	[' amn_aquapark', 'amn_beach', 'city']	0.002%	аппартаменты адлер аквапарк песчанный пляж	1
1942	['poi_metro_station', 'price']	0.002%	расписание электричек в аэропорт кольцово цена проезда на электрички и автобусе	1
1943	['acm_hotel', 'city', 'country', 'rest']	0.002%	отдых египет шарм эль шейх  отели в бухте наама бей	1
1944	['acm_hotel', 'city', 'country', 'hot']	0.002%	отель джакаранда белек турция горящие путевки	1
1945	['action2book', 'city', 'tickets', 'wh_how']	0.002%	как забронировать билеты пенза современник	2
1946	['acm_gost', 'geo_uts', 'poi_sea']	0.002%	мини гостиницы в лоо на берегу моря	1
1947	['action_buy', 'city', 'price_cheap']	0.002%	happy baby william купить в москве недорого	1
1948	['acm_gost', 'action_show', 'city', 'geo_oblast', 'poi_metro']	0.002%	гостиницы вдоль трассы м 1 смоленск брест показать на трассе	2
1949	['acm_gost_popular', 'acm_hotel', 'geo_oblast', 'geo_rayon']	0.002%	отель русь псковская область,себежский район	1
1950	['acm_gost', 'geo_oblast', 'geo_rayon', 'price_cheap']	0.002%	челябинск недорогая гостиница в районе медгородка	1
1951	['action_visit', 'city', 'poi_centre', 'wh_where_direction']	0.002%	центр москва куда сходить с детьми	1
1952	['amn_restaurant', 'photo']	0.002%	ресторан жибек жолы в астане фото	1
1953	['acm_gost', 'amn_basin', 'city', 'poi_sea']	0.002%	гостиница сочи на берегу моря с бассейном	1
1954	['city', 'country', 'date_month', 'price']	0.002%	египет из новокузнецка цены на ноябрь	2
1955	['acm_hotel', 'acm_hotel_en', 'acm_obj_part']	0.002%	описание номеров отель apa hotel sapporo odori	1
1956	['action_reach', 'city', 'poi_metro', 'poi_metro_station']	0.002%	синагога в москве проехать от ст метро белорусска	1
1957	['acm_hostel', 'poi_metro', 'space_near']	0.002%	хостел рядом с метро измаиловская	1
1958	['acm_gost', 'acm_gost_popular', 'contacts_phone']	0.002%	телефон гостиницы в серпухове русо туристо	1
1959	['city', 'geo_oblast', 'reviews']	0.002%	отзывы о челябинске  которые здесь живут и гостях кто был в нем	1
1960	['acm_gost', 'geo_oblast', 'poi_avenue']	0.002%	адреса гостиниц на ленинградском проспекте	1
1961	['action2book', 'city', 'city_city', 'tickets']	0.002%	забронировать билеты с центрального автовокзала г.воронежа	1
1962	['acm_obj', 'action_reach', 'city', 'poi_station', 'wh_how']	0.002%	как добраться с жд вокзала в адлере до санатория знание	2
1963	['acm_hotel', 'geo_oblast', 'stars_5']	0.002%	отели в омске 4 и 5 звезд	1
1964	['acm_hotels_popular', 'contacts_site', 'poi_metro_station']	0.002%	галерея парк отель на павелецкой официальный сайт	2
1965	['acm_gost', 'action_reach', 'city', 'poi_station']	0.002%	на чем можно добраться в калуге от вокзала до гостиницы старгород	1
1966	['acm_hotel', 'acm_hotel_en', 'acm_hotel_popular_en', 'city']	0.002%	отель в судаке soldaya grand hotel	1
1967	['action_rest', 'wh_where_direction']	0.002%	куда поехать на пару дней отдохнуть	2
1968	['acm_hotel_en', 'city', 'price']	0.002%	ambassador transit  hotel источник сингапур цена	1
1969	['acm_gost', 'city', 'country', 'reviews']	0.002%	отзывы о гостинице беларусь в минске	1
1970	['acm_obj', 'city', 'city_city', 'geo_oblast']	0.002%	санаторий славутич в днепропетровской области г. верхнеднепровск	1
1971	['acm_gost', 'city_city', 'geo_oblast', 'price']	0.002%	стоимость одной сутки в гостинице в г.смоленске?	1
1972	['acm_hotel', 'city', 'feature_hourly']	0.002%	отель зирка одесса почасово	1
1973	['acm_hotel', 'peninsula', 'poi_sea']	0.002%	крым лучшие отели на берегу моря	1
1974	['acm_minihotel', 'city', 'poi_metro_station', 'reviews']	0.002%	мини отель строгино экспо москва отзывы	1
1975	['acm_hotel_popular_en', 'acm_obj_part', 'photo']	0.002%	centara grand mirage фото номеров	2
1976	['acm_hostel', 'acm_obj_part', 'city', 'geo_rayon', 'poi_metro', 'poi_metro_station', 'price_cheap']	0.002%	хостелы москвы с двухместными район метро авиамоторная номерами недорого	2
1977	['acm_gost', 'city', 'poi_avenue', 'space_near']	0.002%	гостиницы пятигорска недалеко от проспекта кирова	1
1978	['acm_gost', 'acm_obj_part', 'city', 'poi_metro', 'price_cheap', 'space_near']	0.002%	дешевые гостиницы в москве с 2-местными номерами недалеко от метро	1
1979	['acm_hostel', 'geo_rayon', 'poi_metro']	0.002%	хостелы в районе метро югозападная	1
1980	['acm_gost', 'geo_oblast', 'poi_sea']	0.002%	поселок черноморский краснодарский край гостиницы	1
1981	['acm_hotel', 'city', 'city_city', 'geo_oblast', 'poi_street_popular']	0.002%	отель "калужский двор" по адресу г. калуга ул. тарутинская д.8	1
1982	['acm_obj', 'city', 'geo_rayon']	0.002%	пансионат янтарь можайский район	1
1983	['acm_hostel', 'city', 'poi_centre', 'price_cheap']	0.002%	хостелы в москве недорогие в центре на двоих	1
1984	['acm_gost', 'action2book', 'price_cheap']	0.002%	снять гостиницу в реутове недорого на сутки	1
1985	['city', 'poi_metro_station', 'poi_station', 'wh_how']	0.002%	на какую платформу белорусского вокзала приходит аэроэкспресс с шереметьево	1
1986	['acm_hostel', 'geo_rayon', 'poi_station', 'price_cheap']	0.002%	дешевые хостелы в иоскве в районе павелецкого вокзала	2
1987	['geo_oblast', 'price_cheap', 'tour']	0.002%	дешевые путевки из красноярска	1
1988	['acm_gost', 'city', 'poi_park_en']	0.002%	гостиница park inn москва	1
1989	['acm_gost', 'acm_obj_part', 'city', 'date_year', 'holiday', 'price']	0.002%	цена и наличие номеров в гостинице фотон в домбае на новый год 2015-2016 год	1
1990	['island', 'map']	0.002%	мальдивы остров лохифуши на карте	1
1991	[' word_situated', 'city', 'geo_rayon', 'wh_how']	0.002%	мгимо находися в каком районе москвы	1
1992	['acm_hotel_popular', 'contacts_phone']	0.002%	ибис бахрушина телефон	1
1993	['acm_gost_ukr', 'city_ukr']	0.002%	львів готелі дешеві поблизу вокзалу	1
1994	['poi_metro_station', 'poi_quay']	0.002%	детям краснопресненская набережная 12а музей химия	1
1995	['amn_all_inclusive', 'city', 'date_month', 'date_year', 'photo', 'price', 'rest']	0.002%	отдых в египте в октябре 2015 цены все включено шарм эль шейх фото	2
1996	['acm_gost', 'acm_hotel', 'city', 'poi_street_popular']	0.002%	гостиницы. отели на улице рубинштейна питер	1
1997	['acm_hotel', 'city', 'poi_park_en']	0.002%	репино cronwell park отель	2
1998	['action_reach', 'action_visit', 'wh_how']	0.002%	как добраться до кремлевского дворца съездов	1
1999	['city', 'date_year', 'poi_private_sector']	0.002%	алушта профессорский уголок частный сектор 2015	1
2000	['acm_hostel', 'geo_uts']	0.002%	хостел вежливый лось	1
2001	['acm_hotel', 'date_month', 'date_year']	0.002%	акции по отелям харькова на 22-28 октября 2015	1
2002	['acm_gost', 'city', 'poi_metro_station', 'space_near', 'word_variant']	0.002%	гостиницы рядом с вднх в москве бюджет вариант	2
2003	['acm_obj', 'price_cheap']	0.002%	санатории и пансионаты подмосковья недорого	1
2004	['agency', 'city']	0.002%	турагентство жемчужина орел	1
2005	['city', 'city_city', 'map', 'poi_street_popular']	0.002%	город самара улица советской армии на карте	1
2006	['action_reach', 'city', 'poi_station', 'poi_street_popular']	0.002%	от жд вокзала проехать ул мамина сибирика 189 екатеринбург	1
2007	['acm_gost', 'poi_avenue', 'space_near']	0.002%	гостиница рядом с вернадским проспектом	1
2008	['acm_gost', 'city', 'date_year', 'poi_street_popular', 'rest']	0.002%	отдых в джемете 2016 гостиницы на ул. виноградной	2
2009	['acm_hotel', 'amn_all_inclusive', 'stars_4']	0.002%	отели несебра 4 звезды все включено	1
2010	['acm_acm', 'acm_hotel']	0.002%	проживанием в отеле «валдайские зори	1
2011	['action_reach', 'map', 'wh_how']	0.002%	олимпийский как добраться карта	1
2012	['acm_gost', 'city', 'space_near', 'wh_how']	0.002%	какая гостиница рядом с рынком люблино	1
2013	['word_variant']	0.002%	гастиница вариант береза	1
2014	['acm_hotel', 'acm_hotel_popular', 'action_perceive', 'lang_rus']	0.002%	песня отель калифорния на русском языке слушать	1
2015	['city', 'poi_metro_station_spb', 'space_near']	0.002%	гостини рядом с московским вокзалом в нижнем новгороде	1
2016	['acm_hotel', 'map', 'space_near']	0.002%	карта отелей рядом с наама бей	1
2017	['city_city', 'poi_centre']	0.002%	квартира в центре города во льволве	2
2018	['action2book', 'city', 'price', 'price_cheap']	0.002%	снять гостиницуна сутки недорого в витебске ...цена	1
2019	['agregator_booking', 'city_en']	0.002%	sofitel downtown dubai booking	1
2020	['acm_gost_popular', 'acm_hotel', 'city', 'lang_rus', 'map']	0.002%	карта нячанга на русском для туристов с отелями	1
2021	['acm_hostel', 'poi_metro_station', 'poi_quay']	0.002%	хостел павелецкая набережная дом 2 строение два	1
2022	['acm_hotel', 'country', 'photo']	0.002%	фото отелей фетхие турция	1
2023	['action_stay', 'geo_oblast', 'space_near', 'wh_where']	0.002%	где остановиться в омске недалеко от  колонии №8	1
2024	['acm_gost_popular', 'acm_hostel', 'city', 'poi_street_popular']	0.002%	хостелы в уфе по улице октябрьской революции	2
2025	['poi_metro', 'poi_metro_station', 'poi_metro_station_spb', 'price']	0.002%	музей пушкинский метро кропоткинская цена	2
2026	['acm_hotel', 'action_reach', 'city', 'poi_metro', 'wh_how']	0.002%	как доехать из отеля сити макс до бурдж халифа на метро в дубае	1
2027	['acm_hotel', 'acm_hotel_popular', 'city', 'tour']	0.002%	отель хилтон хургада лонг бич резорт 4 туры	2
2028	['action2book', 'city', 'tour']	0.002%	забронировать ле паша хургада из мин вод 16 10 015 от тес тур	1
2029	['acm_hotel', 'city_en', 'resort_en']	0.002%	отель sierra sharm el sheikh resort	1
2030	['acm_hotel', 'date_year', 'peninsula', 'poi_sea', 'price']	0.002%	крым песчаное отели на берегу моря цены 2015	1
2031	['acm_hotel', 'city', 'city_city', 'geo_oblast']	0.002%	г. пушкин ленинградская область отель павловск	1
2032	['acm_hotel_popular_en', 'stars_5']	0.002%	Ð¾ÑÐµÐ»Ñ Â«Evason Ana Mandara Nha Trang ResortÂ» 5*	1
2033	['action_reach', 'action_show', 'city', 'map', 'poi_metro', 'wh_how']	0.002%	показать карту метро москвы и как лучше доехать до красной пдощади	2
2034	['acm_gost', 'acm_hotel', 'city', 'city_city', 'poi_metro_station']	0.002%	гостиница город отель на киевском вокзале москва	2
2035	['contacts_site', 'geo_uts']	0.002%	хобза хутор лоо официальный сайт	1
2036	['acm_gost', 'city', 'city_city', 'poi_metro_station', 'space_near']	0.002%	гостиницы г москва юго-западная рядом с проспектом вернадского д.86	1
2037	['action_reach', 'poi_metro', 'poi_metro_station', 'poi_street_popular', 'wh_how']	0.002%	как добраться ботаническая ул д.19 от метро владыкино	1
2038	['acm_gost', 'geo_oblast', 'price_expensive']	0.002%	самые дорогие гостиницы красноярска	1
2039	['city', 'map', 'price']	0.002%	стоимость 50 поездок по соц. карте в иванове	1
2040	['acm_minihotel', 'action2book', 'city']	0.002%	снять мини отель во львове	1
2041	['action_buy', 'city', 'contacts_site', 'tickets']	0.002%	купить билеты ржд официальный сайт на москву	1
2042	['acm_hotel_en', 'city', 'geo_rayon']	0.002%	стамбул istanbulinn hotel район султан ахмед	2
2043	['acm_hotel', 'acm_obj_part', 'how_many']	0.002%	охотничья усадьба отель сколько номеров	1
2044	['acm_gost', 'poi_centre', 'price_cheap']	0.002%	гостиницы кишинева в центре недорого	1
2045	['acm_gost', 'agregator_ostrovok', 'city']	0.002%	кристалл казань гостиница островок	1
2046	['acm_gost', 'stars_2']	0.002%	гостиницы 2 звезды в санкт питербурге	1
2047	['acm_hotel', 'amn_basin', 'country']	0.002%	отели с подогреваемыми бассейнами в россии круглыйгод	1
2048	['acm_gost', 'poi_metro', 'price_cheap', 'space_near']	0.002%	недорогие гостиницы в мосвкве недалеко от метро	1
2049	['action_rest', 'city', 'date_month', 'wh_where']	0.002%	где отдохнуть в сочи в октябре с детьми	1
2050	['rating', 'resort_en', 'stars_5']	0.002%	desert rose resort 5* рейтинг	1
2051	['acm_apart_en', 'action2book_en', 'city_en']	0.002%	agency  apartments in moscow rent	1
2052	['acm_gost', 'acm_hotel', 'city', 'map']	0.002%	адлер на карте яндекс с указанием гостиниц и отелей	1
2053	['acm_hotel_en', 'poi_park_en', 'reviews']	0.002%	hotel colosseo europa-park отзывы	1
2054	['acm_hotel', 'city', 'date_year', 'poi_private_sector', 'poi_sea', 'price']	0.002%	отели в лазаревском 2015 цены у самого моря частный сектор	1
2055	['acm_hotel', 'resort_en', 'stars_5']	0.002%	отель  lynnaya resort 5*	1
2056	['amn_beach', 'city', 'country']	0.002%	тайланд пхукет пляж карон	2
